FIN.TRANSACTION DATE,FIN.POSTING DATE,FIN.TRANSACTION AMOUNT,MCH.MERCHANT NAME,MCH.CITY NAME,FIN.ORIGINAL CURRENCY AMOUNT,FIN.ORIGINAL ISO CURRENCY CODE SYMBOL,FIN.INET CONVERSION
09/11/17,10/11/17,63.96,WWW.ARGOS.CO.UK,INTERNET,63.96,GBP,1.00
09/11/17,10/11/17,106.92,WWW.ARGOS.CO.UK,INTERNET,106.92,GBP,1.00
15/11/17,16/11/17,40.50,LONDIS,EDGWARE,40.50,GBP,1.00
22/11/17,23/11/17,269.70,CARPETRIGHT PLC 270,BARNET,269.70,GBP,1.00
23/11/17,24/11/17,419.00,PAYPAL  MAYMUNLTD,35314369001,419.00,GBP,1.00
04/11/17,06/11/17,8.79,AMAZON EU AMAZON.CO.UK,AMAZON.CO.UK,8.79,GBP,1.00
08/11/17,09/11/17,187.28,CARTRIDGE SAVE,STOCKPORT,187.28,GBP,1.00
09/11/17,10/11/17,263.91,WWW.ARGOS.CO.UK,INTERNET,263.91,GBP,1.00
10/11/17,13/11/17,12.95,AMAZON SVCS EU-UK AMAZ,AMAZON.CO.UK,12.95,GBP,1.00
10/11/17,13/11/17,26.23,AMAZON SVCS EU-UK AMAZ,AMAZON.CO.UK,26.23,GBP,1.00
15/11/17,16/11/17,86.38,AMAZON SVCS EU-UK AMAZ,AMAZON.CO.UK,86.38,GBP,1.00
15/11/17,17/11/17,7.99,AMAZON EU AMAZON.CO.UK,AMAZON.CO.UK,7.99,GBP,1.00
20/11/17,21/11/17,40.57,LIGHT RABBIT,LONDON E2 7SY,40.57,GBP,1.00
22/11/17,24/11/17,40.99,AMAZON EU AMAZON.CO.UK,AMAZON.CO.UK,40.99,GBP,1.00
03/11/17,06/11/17,164.66,SAINSBURYS TO YOU 0444,ENFIELD,164.66,GBP,1.00
06/11/17,07/11/17,152.60,SAINSBURYS TO YOU 0444,ENFIELD,152.60,GBP,1.00
09/11/17,10/11/17,23.27,AMAZON UK MARKETPLACE,800-279-6620,23.27,GBP,1.00
09/11/17,10/11/17,14.95,AMAZON UK MARKETPLACE,800-279-6620,14.95,GBP,1.00
09/11/17,10/11/17,9.93,AMAZON UK MARKETPLACE,800-279-6620,9.93,GBP,1.00
09/11/17,10/11/17,10.58,AMAZON EU AMAZON.CO.UK,AMAZON.CO.UK,10.58,GBP,1.00
10/11/17,13/11/17,9.30,AMAZON UK MARKETPLACE,800-279-6620,9.30,GBP,1.00
10/11/17,13/11/17,14.94,AMAZON UK MARKETPLACE,800-279-6620,14.94,GBP,1.00
10/11/17,13/11/17,11.93,AMAZON UK MARKETPLACE,800-279-6620,11.93,GBP,1.00
10/11/17,13/11/17,172.83,SAINSBURYS TO YOU 0444,ENFIELD,172.83,GBP,1.00
10/11/17,13/11/17,55.90,ASDA SUPERSTORE,S'GATE CIRCUS,55.90,GBP,1.00
10/11/17,13/11/17,16.98,AMAZON SVCS EU-UK AMAZ,AMAZON.CO.UK,16.98,GBP,1.00
14/11/17,15/11/17,166.25,SAINSBURYS TO YOU 0444,ENFIELD,166.25,GBP,1.00
16/11/17,17/11/17,50.28,ASDA SUPERSTORE,S'GATE CIRCUS,50.28,GBP,1.00
17/11/17,20/11/17,156.24,SAINSBURYS TO YOU 0444,ENFIELD,156.24,GBP,1.00
17/11/17,20/11/17,74.87,ASDA SUPERSTORE,S'GATE CIRCUS,74.87,GBP,1.00
18/11/17,20/11/17,21.05,SAINSBURYS 0420,WINCHMORE HIL,21.05,GBP,1.00
19/11/17,20/11/17,18.73,AMAZON UK MARKETPLACE,800-279-6620,18.73,GBP,1.00
18/11/17,20/11/17,11.06,AMAZON EU AMAZON.CO.UK,AMAZON.CO.UK,11.06,GBP,1.00
20/11/17,21/11/17,99.15,SAINSBURYS TO YOU 0444,ENFIELD,99.15,GBP,1.00
22/11/17,23/11/17,28.83,SAINSBURYS 0420,WINCHMORE HIL,28.83,GBP,1.00
24/11/17,27/11/17,238.41,SAINSBURYS TO YOU 0444,ENFIELD,238.41,GBP,1.00
24/11/17,27/11/17,21.00,AMAZON SVCS EU-UK AMAZ,AMAZON.CO.UK,21.00,GBP,1.00
24/11/17,27/11/17,28.40,AMAZON SVCS EU-UK AMAZ,AMAZON.CO.UK,28.40,GBP,1.00
27/11/17,28/11/17,107.50,SAINSBURYS TO YOU 0444,ENFIELD,107.50,GBP,1.00
29/11/17,30/11/17,42.44,AMAZON.CO.UK,AMAZON.CO.UK,42.44,GBP,1.00
30/11/17,01/12/17,45.33,ASDA SUPERSTORE,S'GATE CIRCUS,45.33,GBP,1.00
30/11/17,01/12/17,28.10,SAINSBURYS 0513,NTH FINCHLEY,28.10,GBP,1.00
08/11/17,10/11/17,12.27,AMAZON EU AMAZON.CO.UK,AMAZON.CO.UK,12.27,GBP,1.00
09/11/17,10/11/17,26.96,AMAZON UK MARKETPLACE,800-279-6620,26.96,GBP,1.00
18/11/17,20/11/17,19.99,AMAZON SVCS EU-UK AMAZ,AMAZON.CO.UK,19.99,GBP,1.00
18/11/17,20/11/17,13.17,AMAZON SVCS EU-UK AMAZ,AMAZON.CO.UK,13.17,GBP,1.00
19/11/17,20/11/17,21.49,AMAZON SVCS EU-UK AMAZ,AMAZON.CO.UK,21.49,GBP,1.00
19/11/17,20/11/17,21.22,AMAZON SVCS EU-UK AMAZ,AMAZON.CO.UK,21.22,GBP,1.00
20/11/17,21/11/17,61.46,AMAZON SVCS EU-UK AMAZ,AMAZON.CO.UK,61.46,GBP,1.00
07/11/17,08/11/17,871.92,GRANGE BARNET,BARNET,871.92,GBP,1.00
27/11/17,28/11/17,167.50,DVLA VEHICLE TAX,0300 1234321,167.50,GBP,1.00
27/11/17,28/11/17,167.50,DVLA VEHICLE TAX,0300 1234321,167.50,GBP,1.00
27/11/17,28/11/17,167.50,DVLA VEHICLE TAX,0300 1234321,167.50,GBP,1.00
30/11/17,01/12/17,202.50,POST OFFICE COUNTER,LONDON,202.50,GBP,1.00
30/11/17,01/12/17,278.00,ENFORCEMENT AGENT,03309958401,278.00,GBP,1.00
03/11/17,06/11/17,20.00,OYSTER AUTOTOPUP,0343 2221234,20.00,GBP,1.00
06/11/17,07/11/17,20.25,SAINSBURYS 0515,EDGWARE,20.25,GBP,1.00
07/11/17,08/11/17,1.00,TESCO STORES 5655,EDGWARE,1.00,GBP,1.00
07/11/17,08/11/17,.55,TESCO STORES 5655,EDGWARE,.55,GBP,1.00
08/11/17,09/11/17,6.50,TESCO STORE 2296,COLNEY HATCH,6.50,GBP,1.00
12/11/17,13/11/17,20.00,OYSTER AUTOTOPUP,0343 2221234,20.00,GBP,1.00
04/11/17,07/11/17,17.00,CREATESEND/COM,SYDNEY,17.00,GBP,1.00
10/11/17,10/11/17,16.58,AMAZON UK MARKETPLACE,800-279-6620,16.58,GBP,1.00
09/11/17,10/11/17,3.72,MARKS&SPENCER PLC SF,WHETSTONES,3.72,GBP,1.00
10/11/17,13/11/17,31.96,AMAZON UK MARKETPLACE,800-279-6620,31.96,GBP,1.00
13/11/17,14/11/17,91.86,COMPLETE CARE SHOP,PRESTON,91.86,GBP,1.00
13/11/17,14/11/17,69.82,TRAINLINE,LONDON,69.82,GBP,1.00
13/11/17,14/11/17,118.80,ACM TRAINING,LUDLOW,118.80,GBP,1.00
13/11/17,14/11/17,144.00,EB  SHARING HEALTH AND,801-413-7200,144.00,GBP,1.00
14/11/17,15/11/17,2.74,WAITROSE 124,WHETSTONE,2.74,GBP,1.00
14/11/17,15/11/17,16.94,AMAZON UK MARKETPLACE,800-279-6620,16.94,GBP,1.00
15/11/17,16/11/17,9.94,AMAZON UK MARKETPLACE,800-279-6620,9.94,GBP,1.00
16/11/17,17/11/17,13.47,AMAZON SVCS EU-UK AMAZ,AMAZON.CO.UK,13.47,GBP,1.00
17/11/17,20/11/17,21.30,TSGN,STEVENAGE,21.30,GBP,1.00
21/11/17,23/11/17,96.00,PAYPAL  TALKINGMATS,35314369001,96.00,GBP,1.00
23/11/17,27/11/17,34.20,AMAZON EU AMAZON.CO.UK,AMAZON.CO.UK,34.20,GBP,1.00
29/11/17,30/11/17,9.03,ALDI 40 776        S,STEVENAGE,9.03,GBP,1.00
09/11/17,10/11/17,20.00,OYSTER BUS AUTOTOP,0343 2221234,20.00,GBP,1.00
09/11/17,10/11/17,20.00,OYSTER BUS AUTOTOP,0343 2221234,20.00,GBP,1.00
13/11/17,14/11/17,5.98,FAIR PRICE FOODS,LONDON,5.98,GBP,1.00
23/11/17,24/11/17,11.85,MCDONALDS,BARNET,11.85,GBP,1.00
28/11/17,29/11/17,9.99,IZ  YVONNE SCHOOL OUTF,BARNET,9.99,GBP,1.00
03/11/17,06/11/17,260.00,PAYPAL  ARK FARM,35314369001,260.00,GBP,1.00
03/11/17,06/11/17,39.00,TESCO STORE 2296,COLNEY HATCH,39.00,GBP,1.00
07/11/17,08/11/17,98.34,TESCO STORES 6440,LONDON EN8,98.34,GBP,1.00
07/11/17,08/11/17,58.08,TESCO STORE 3422,WOODFORD,58.08,GBP,1.00
13/11/17,14/11/17,17.96,AMAZON UK MARKETPLACE,800-279-6620,17.96,GBP,1.00
13/11/17,14/11/17,3.50,AMAZON UK MARKETPLACE,800-279-6620,3.50,GBP,1.00
13/11/17,14/11/17,4.59,AMAZON UK MARKETPLACE,800-279-6620,4.59,GBP,1.00
13/11/17,14/11/17,28.41,AMAZON UK MARKETPLACE,800-279-6620,28.41,GBP,1.00
13/11/17,14/11/17,209.98,AMAZON UK MARKETPLACE,800-279-6620,209.98,GBP,1.00
13/11/17,14/11/17,1.98,AMAZON UK MARKETPLACE,800-279-6620,1.98,GBP,1.00
13/11/17,14/11/17,2.25,AMAZON UK MARKETPLACE,800-279-6620,2.25,GBP,1.00
13/11/17,14/11/17,9.00,AMAZON UK MARKETPLACE,800-279-6620,9.00,GBP,1.00
13/11/17,14/11/17,2.89,AMAZON UK MARKETPLACE,800-279-6620,2.89,GBP,1.00
13/11/17,14/11/17,16.15,AMAZON UK MARKETPLACE,800-279-6620,16.15,GBP,1.00
13/11/17,14/11/17,4.40,AMAZON UK MARKETPLACE,800-279-6620,4.40,GBP,1.00
13/11/17,14/11/17,16.99,AMAZON UK MARKETPLACE,800-279-6620,16.99,GBP,1.00
13/11/17,14/11/17,1.86,AMAZON UK MARKETPLACE,800-279-6620,1.86,GBP,1.00
13/11/17,14/11/17,3.49,AMAZON UK MARKETPLACE,800-279-6620,3.49,GBP,1.00
14/11/17,14/11/17,1.10,AMAZON UK MARKETPLACE,800-279-6620,1.10,GBP,1.00
13/11/17,14/11/17,62.42,TESCO STORE 2296,COLNEY HATCH,62.42,GBP,1.00
13/11/17,14/11/17,104.20,TESCO STORES 6440,LONDON EN8,104.20,GBP,1.00
13/11/17,14/11/17,8.04,AMAZON SVCS EU-UK AMAZ,AMAZON.CO.UK,8.04,GBP,1.00
14/11/17,14/11/17,3.47,AMAZON UK MARKETPLACE,800-279-6620,3.47,GBP,1.00
14/11/17,15/11/17,19.38,AMAZON EU,AMAZON.CO.UK,19.38,GBP,1.00
14/11/17,15/11/17,52.00,AMAZON UK MARKETPLACE,800-279-6620,52.00,GBP,1.00
14/11/17,15/11/17,9.99,AMAZON UK MARKETPLACE,800-279-6620,9.99,GBP,1.00
14/11/17,15/11/17,21.95,AMAZON UK MARKETPLACE,800-279-6620,21.95,GBP,1.00
13/11/17,15/11/17,8.07,AMAZON SVCS EU-UK AMAZ,AMAZON.CO.UK,8.07,GBP,1.00
14/11/17,15/11/17,6.80,AMAZON SVCS EU-UK AMAZ,AMAZON.CO.UK,6.80,GBP,1.00
14/11/17,15/11/17,1.99,AMAZON UK MARKETPLACE,800-279-6620,1.99,GBP,1.00
15/11/17,16/11/17,4.60,AMAZON UK MARKETPLACE,800-279-6620,4.60,GBP,1.00
15/11/17,16/11/17,102.13,AMAZON UK MARKETPLACE,800-279-6620,102.13,GBP,1.00
15/11/17,16/11/17,4.98,AMAZON UK MARKETPLACE,800-279-6620,4.98,GBP,1.00
15/11/17,16/11/17,8.64,AMAZON UK MARKETPLACE,800-279-6620,8.64,GBP,1.00
15/11/17,16/11/17,49.50,TESCO STORES 6440,LONDON EN8,49.50,GBP,1.00
14/11/17,16/11/17,1.78,AMAZON SVCS EU-UK AMAZ,AMAZON.CO.UK,1.78,GBP,1.00
16/11/17,17/11/17,24.79,AMAZON UK MARKETPLACE,800-279-6620,24.79,GBP,1.00
16/11/17,17/11/17,19.63,AMAZON UK MARKETPLACE,800-279-6620,19.63,GBP,1.00
15/11/17,17/11/17,-1.50,TESCO STORE 3539,WALTHAM CROSS,-1.50,GBP,1.00
19/11/17,20/11/17,18.01,AMAZON UK MARKETPLACE,800-279-6620,18.01,GBP,1.00
19/11/17,20/11/17,133.28,AMAZON SVCS EU-UK AMAZ,AMAZON.CO.UK,133.28,GBP,1.00
19/11/17,20/11/17,149.34,AMAZON SVCS EU-UK AMAZ,AMAZON.CO.UK,149.34,GBP,1.00
20/11/17,21/11/17,74.65,TESCO STORES 6440,LONDON EN8,74.65,GBP,1.00
21/11/17,22/11/17,5.45,AMAZON SVCS EU-UK AMAZ,AMAZON.CO.UK,5.45,GBP,1.00
27/11/17,28/11/17,101.86,TESCO STORES 6440,LONDON EN8,101.86,GBP,1.00
10/11/17,13/11/17,222.00,HMCOURTS-SERVICE.G,0845940111,222.00,GBP,1.00
21/11/17,22/11/17,252.00,HMCOURTS-SERVICE.G,08459400111,252.00,GBP,1.00
21/11/17,22/11/17,"4,272.00",HMCOURTS-SERVICE.G,08459400111,"4,272.00",GBP,1.00
07/11/17,08/11/17,292.80,GREEN MAGIC CO,SOUTHAMPTON,292.80,GBP,1.00
23/11/17,24/11/17,40.00,OYSTER BUS AUTOTOP,0343 2221234,40.00,GBP,1.00
27/11/17,28/11/17,482.85,MARKS&SPENCER PLC,INTERNET,482.85,GBP,1.00
04/11/17,06/11/17,7.00,TESCO DELIVERY SAVER2,01707298000,7.00,GBP,1.00
13/11/17,14/11/17,152.13,WWW.NISBETS.COM,0845 1110281,152.13,GBP,1.00
13/11/17,14/11/17,5.13,AMAZON SVCS EU-UK AMAZ,AMAZON.CO.UK,5.13,GBP,1.00
13/11/17,14/11/17,2.82,AMAZON SVCS EU-UK AMAZ,AMAZON.CO.UK,2.82,GBP,1.00
13/11/17,14/11/17,23.75,AMAZON SVCS EU-UK AMAZ,AMAZON.CO.UK,23.75,GBP,1.00
14/11/17,15/11/17,4.49,AMAZON SVCS EU-UK AMAZ,AMAZON.CO.UK,4.49,GBP,1.00
14/11/17,15/11/17,2.66,AMAZON SVCS EU-UK AMAZ,AMAZON.CO.UK,2.66,GBP,1.00
14/11/17,15/11/17,3.36,AMAZON SVCS EU-UK AMAZ,AMAZON.CO.UK,3.36,GBP,1.00
14/11/17,15/11/17,25.92,AMAZON SVCS EU-UK AMAZ,AMAZON.CO.UK,25.92,GBP,1.00
14/11/17,15/11/17,2.19,AMAZON SVCS EU-UK AMAZ,AMAZON.CO.UK,2.19,GBP,1.00
13/11/17,15/11/17,1.57,AMAZON SVCS EU-UK AMAZ,AMAZON.CO.UK,1.57,GBP,1.00
14/11/17,15/11/17,1.34,AMAZON SVCS EU-UK AMAZ,AMAZON.CO.UK,1.34,GBP,1.00
14/11/17,15/11/17,3.99,AMAZON SVCS EU-UK AMAZ,AMAZON.CO.UK,3.99,GBP,1.00
14/11/17,15/11/17,10.52,AMAZON SVCS EU-UK AMAZ,AMAZON.CO.UK,10.52,GBP,1.00
13/11/17,15/11/17,2.00,AMAZON SVCS EU-UK AMAZ,AMAZON.CO.UK,2.00,GBP,1.00
13/11/17,15/11/17,7.24,AMAZON SVCS EU-UK AMAZ,AMAZON.CO.UK,7.24,GBP,1.00
14/11/17,15/11/17,1.85,AMAZON SVCS EU-UK AMAZ,AMAZON.CO.UK,1.85,GBP,1.00
14/11/17,15/11/17,2.58,AMAZON SVCS EU-UK AMAZ,AMAZON.CO.UK,2.58,GBP,1.00
14/11/17,15/11/17,2.89,AMAZON SVCS EU-UK AMAZ,AMAZON.CO.UK,2.89,GBP,1.00
13/11/17,15/11/17,8.97,AMAZON SVCS EU-UK AMAZ,AMAZON.CO.UK,8.97,GBP,1.00
14/11/17,15/11/17,1.59,AMAZON SVCS EU-UK AMAZ,AMAZON.CO.UK,1.59,GBP,1.00
14/11/17,15/11/17,6.97,AMAZON SVCS EU-UK AMAZ,AMAZON.CO.UK,6.97,GBP,1.00
15/11/17,16/11/17,4.97,AMAZON SVCS EU-UK AMAZ,AMAZON.CO.UK,4.97,GBP,1.00
15/11/17,16/11/17,42.22,AMAZON SVCS EU-UK AMAZ,AMAZON.CO.UK,42.22,GBP,1.00
15/11/17,16/11/17,24.47,AMAZON SVCS EU-UK AMAZ,AMAZON.CO.UK,24.47,GBP,1.00
16/11/17,20/11/17,5.82,AMAZON SVCS EU-UK AMAZ,AMAZON.CO.UK,5.82,GBP,1.00
19/11/17,20/11/17,9.03,AMAZON SVCS EU-UK AMAZ,AMAZON.CO.UK,9.03,GBP,1.00
19/11/17,20/11/17,119.94,AMAZON SVCS EU-UK AMAZ,AMAZON.CO.UK,119.94,GBP,1.00
19/11/17,20/11/17,27.07,AMAZON SVCS EU-UK AMAZ,AMAZON.CO.UK,27.07,GBP,1.00
20/11/17,22/11/17,4.07,AMAZON SVCS EU-UK AMAZ,AMAZON.CO.UK,4.07,GBP,1.00
24/11/17,27/11/17,36.00,POUNDLAND LTD 1433,BRACKNELL,36.00,GBP,1.00
06/11/17,07/11/17,10.50,MULVIR AND SONS,BARNET,10.50,GBP,1.00
08/11/17,09/11/17,2.48,MIDDLESEX UNIVERSITY H,HENDON,2.48,GBP,1.00
09/11/17,10/11/17,2.64,PRET A MANGER,40 HOLBORN VI,2.64,GBP,1.00
11/11/17,13/11/17,1.25,ESSO OBSERVATORY SSTN,LONDON,1.25,GBP,1.00
13/11/17,14/11/17,4.88,MCDONALDS,LONDON,4.88,GBP,1.00
14/11/17,15/11/17,68.85,CHARLES TYRWHITT,LONDON,68.85,GBP,1.00
14/11/17,15/11/17,3.00,STARBUCKS,LONDON,3.00,GBP,1.00
16/11/17,17/11/17,15.60,TIMPSON LTD,LONDON  NW4,15.60,GBP,1.00
16/11/17,17/11/17,3.79,MCDONALDS,LONDON  NW4,3.79,GBP,1.00
21/11/17,22/11/17,10.00,KING DRY CLEANERS,LONDON,10.00,GBP,1.00
21/11/17,22/11/17,15.76,WAITROSE 670,MILL HILL,15.76,GBP,1.00
21/11/17,22/11/17,8.00,ELSTREE CAR VALETI,BOREHAMWOOD,8.00,GBP,1.00
21/11/17,22/11/17,15.40,SUNNYHILL CAFE,LONDON  NW4,15.40,GBP,1.00
08/11/17,09/11/17,810.00,WP-A & D MEDIA LIM,LONDON,810.00,GBP,1.00
13/11/17,14/11/17,38.47,WWW.DOMINOS.CO.UK,01908 580000,38.47,GBP,1.00
05/11/17,06/11/17,9.78,AMAZON SVCS EU-UK AMAZ,AMAZON.CO.UK,9.78,GBP,1.00
13/11/17,14/11/17,368.94,WWW.THEPRINTEDBAGSHOP.,INTERNET,368.94,GBP,1.00
13/11/17,14/11/17,244.80,AURAPRINTUK,44148442930,244.80,GBP,1.00
15/11/17,16/11/17,302.40,SARACENS LTD,07912 540977,302.40,GBP,1.00
27/11/17,28/11/17,105.65,WWW.DOMINOS.CO.UK,01908 580000,105.65,GBP,1.00
30/11/17,01/12/17,876.91,EDEN CATERERS LTD,LONDON,876.91,GBP,1.00
03/11/17,06/11/17,3.50,ASDA STORES 5866,LONDON,3.50,GBP,1.00
06/11/17,07/11/17,7.00,POUNDLAND LTD 1267,NORTH FINCHLE,7.00,GBP,1.00
03/11/17,06/11/17,692.00,PP BITTACYCARS,LONDON,692.00,GBP,1.00
04/11/17,06/11/17,239.00,PP BITTACYCARS,LONDON,239.00,GBP,1.00
06/11/17,07/11/17,67.34,TESCO STORE 2122,BRENT PARK,67.34,GBP,1.00
07/11/17,08/11/17,1.50,L B BARNET PARKING,LONDON,1.50,GBP,1.00
08/11/17,09/11/17,1.50,L B BARNET PARKING,LONDON,1.50,GBP,1.00
09/11/17,10/11/17,1.50,L B BARNET PARKING,LONDON,1.50,GBP,1.00
14/11/17,15/11/17,113.85,TESCO STORE 2122,BRENT PARK,113.85,GBP,1.00
16/11/17,17/11/17,3.00,L B BARNET PARKING,LONDON,3.00,GBP,1.00
21/11/17,22/11/17,76.80,TESCO STORE 2122,BRENT PARK,76.80,GBP,1.00
21/11/17,22/11/17,3.00,L B BARNET PARKING,LONDON,3.00,GBP,1.00
22/11/17,23/11/17,143.90,HSS HIRE,02082 603360,143.90,GBP,1.00
28/11/17,29/11/17,65.94,TESCO STORE 2122,BRENT PARK,65.94,GBP,1.00
30/11/17,01/12/17,79.00,AMAZON PRIME,AMZN.CO.UK/PM,79.00,GBP,1.00
03/11/17,06/11/17,139.99,PAYPAL  SLEEPFACTOR,35314369001,139.99,GBP,1.00
08/11/17,09/11/17,82.25,POST OFFICE COUNTER,LONDON,82.25,GBP,1.00
14/11/17,15/11/17,20.02,PAYPAL  LICANORILTD,35314369001,20.02,GBP,1.00
27/11/17,28/11/17,247.94,WWW.DEALBUYER.CO.UK,RINGWOOD,247.94,GBP,1.00
28/11/17,29/11/17,14.99,ARGOS RETAIL GROUP,INTERNET,14.99,GBP,1.00
16/11/17,17/11/17,203.50,LOVE2SHOP.CO.UK,0345 717 1111,203.50,GBP,1.00
16/11/17,17/11/17,93.00,PARTRIDGE & PRINT,WELLINGBOROUG,93.00,GBP,1.00
14/11/17,15/11/17,138.00,ANGEL SPRINGS LTD,WOLVERHAMPTON,138.00,GBP,1.00
14/11/17,15/11/17,117.05,BT PAY BY PHONE,DURHAM,117.05,GBP,1.00
14/11/17,15/11/17,240.86,BT PAY BY PHONE,DURHAM,240.86,GBP,1.00
15/11/17,16/11/17,31.31,WWW.BRITISHGAS.CO.,BRITISHGAS.CO,31.31,GBP,1.00
15/11/17,16/11/17,135.06,SECOM PLC,KENLEY,135.06,GBP,1.00
16/11/17,17/11/17,157.50,BARNET LOCK CENTRE LTD,BARNET,157.50,GBP,1.00
16/11/17,17/11/17,43.93,WWW.ARGOS.CO.UK,INTERNET,43.93,GBP,1.00
23/11/17,24/11/17,33.94,WWW.PETSATHOME.COM,WILMSLOW,33.94,GBP,1.00
04/11/17,06/11/17,20.00,OYSTER AUTOTOPUP,0343 2221234,20.00,GBP,1.00
04/11/17,06/11/17,20.00,OYSTER BUS AUTOTOP,0343 2221234,20.00,GBP,1.00
17/11/17,20/11/17,15.00,LBBARNET PAYENET,LONDON,15.00,GBP,1.00
17/11/17,20/11/17,23.40,GRO HM PASSPORT OFFICE,SOUTHPORT,23.40,GBP,1.00
24/11/17,27/11/17,11.00,L B CAMDEN INT,LONDON,11.00,GBP,1.00
15/11/17,16/11/17,82.18,CARTRIDGE SAVE,STOCKPORT,82.18,GBP,1.00
04/11/17,06/11/17,16.75,WILKO RETAIL LIMIT,ST ALBANS 154,16.75,GBP,1.00
12/11/17,13/11/17,15.99,AMAZON SVCS EU-UK AMAZ,AMAZON.CO.UK,15.99,GBP,1.00
13/11/17,14/11/17,43.98,ROBERT DYAS HOLDNG LTD,01372361444,43.98,GBP,1.00
16/11/17,17/11/17,20.00,OYSTER BUS AUTOTOP,0343 2221234,20.00,GBP,1.00
17/11/17,20/11/17,20.00,OYSTER BUS AUTOTOP,0343 2221234,20.00,GBP,1.00
21/11/17,23/11/17,34.95,AMAZON SVCS EU-UK AMAZ,AMAZON.CO.UK,34.95,GBP,1.00
22/11/17,23/11/17,23.88,AMAZON SVCS EU-UK AMAZ,AMAZON.CO.UK,23.88,GBP,1.00
25/11/17,27/11/17,20.00,OYSTER AUTOTOPUP,0343 2221234,20.00,GBP,1.00
25/11/17,27/11/17,20.00,OYSTER BUS AUTOTOP,0343 2221234,20.00,GBP,1.00
03/11/17,06/11/17,10.00,OYSTER RENEW WEB,0343 2221234,10.00,GBP,1.00
03/11/17,06/11/17,10.00,OYSTER RENEW WEB,0343 2221234,10.00,GBP,1.00
10/11/17,13/11/17,-10.00,OYSTER RENEW WEB,0343 2221234,-10.00,GBP,1.00
10/11/17,13/11/17,-10.00,OYSTER RENEW WEB,0343 2221234,-10.00,GBP,1.00
11/11/17,13/11/17,10.00,OYSTER RENEW WEB,0343 2221234,10.00,GBP,1.00
11/11/17,13/11/17,10.00,OYSTER RENEW WEB,0343 2221234,10.00,GBP,1.00
13/11/17,14/11/17,20.55,BARTLETTS KEY SERVICES,LONDON,20.55,GBP,1.00
26/11/17,27/11/17,20.00,OYSTER BUS AUTOTOP,0343 2221234,20.00,GBP,1.00
29/11/17,30/11/17,41.48,BARTLETTS KEY SERVICES,LONDON,41.48,GBP,1.00
22/11/17,23/11/17,3.00,CO-OP GROUP FOOD,104162,3.00,GBP,1.00
03/11/17,06/11/17,21.17,ARGOS RETAIL GROUP,INTERNET,21.17,GBP,1.00
16/11/17,17/11/17,13.90,WWW.INSPIREMETOYS.CO.U,NEW MALDEN,13.90,GBP,1.00
25/11/17,27/11/17,29.98,ARGOS RETAIL GROUP,INTERNET,29.98,GBP,1.00
30/11/17,01/12/17,38.40,MARKALLENGROUP.COM/MA-,02077385454,38.40,GBP,1.00
22/11/17,23/11/17,11.98,AMAZON UK MARKETPLACE,800-279-6620,11.98,GBP,1.00
23/11/17,27/11/17,17.00,CREATESEND/COM,SYDNEY,17.00,GBP,1.00
25/11/17,27/11/17,37.47,AMAZON UK MARKETPLACE,800-279-6620,37.47,GBP,1.00
10/11/17,13/11/17,20.00,OYSTER BUS AUTOTOP,0343 2221234,20.00,GBP,1.00
16/11/17,17/11/17,10.00,TFL OYST PHOTOCARD,0343 222 1234,10.00,GBP,1.00
09/11/17,10/11/17,20.00,OYSTER BUS AUTOTOP,0343 2221234,20.00,GBP,1.00
12/11/17,13/11/17,20.00,OYSTER BUS AUTOTOP,0343 2221234,20.00,GBP,1.00
22/11/17,23/11/17,20.00,OYSTER AUTOTOPUP,0343 2221234,20.00,GBP,1.00
24/11/17,27/11/17,20.00,OYSTER AUTOTOPUP,0343 2221234,20.00,GBP,1.00
25/11/17,27/11/17,20.00,OYSTER BUS AUTOTOP,0343 2221234,20.00,GBP,1.00
26/11/17,27/11/17,20.00,OYSTER BUS AUTOTOP,0343 2221234,20.00,GBP,1.00
27/11/17,28/11/17,65.00,ROYAL MAIL ONLINE SHOP,INTERNET,65.00,GBP,1.00
07/11/17,08/11/17,19.20,STAGECOACH SERVICE,STOCKPORT,19.20,GBP,1.00
07/11/17,08/11/17,16.64,TESCO STORE 2296,COLNEY HATCH,16.64,GBP,1.00
18/11/17,20/11/17,6.73,ALDI 48 776        S,NORTH FINCHLE,6.73,GBP,1.00
20/11/17,21/11/17,19.47,DECATHLON CHINGFORD,LONDON,19.47,GBP,1.00
20/11/17,21/11/17,13.00,FINCHLEY LIDO,LONDON N12,13.00,GBP,1.00
20/11/17,23/11/17,16.40,TESCO STORES 2296,COLNEY HATCH,16.40,GBP,1.00
28/11/17,29/11/17,8.37,MORRISONS STORES,LONDON  313,8.37,GBP,1.00
28/11/17,29/11/17,79.99,H&M,WOOD GREEN,79.99,GBP,1.00
29/11/17,30/11/17,65.00,COMPANYSEALSUKCOM,8778877815,65.00,GBP,1.00
26/11/17,27/11/17,20.00,OYSTER BUS AUTOTOP,0343 2221234,20.00,GBP,1.00
07/11/17,08/11/17,267.60,BRITISH RED CROSS,PAISLEY,267.60,GBP,1.00
10/11/17,13/11/17,56.36,ALEXANDRA WEBSITE,BRISTOL,56.36,GBP,1.00
12/11/17,13/11/17,7.99,AMAZON PRIME,AMZN.CO.UK/PM,7.99,GBP,1.00
